year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity,source_pdf_name
2017,09,CCWF (CENTRAL CA WOMEN'S FAC),2963,0,2963,2004,147.9,2966,TPOP1Ad1709.pdf
2017,09,WSP (WASCO SP),5114,0,5114,2984,171.4,4351,TPOP1Ad1709.pdf
2017,09,VSP (VALLEY SP),3554,0,3554,1980,179.5,2954,TPOP1Ad1709.pdf
2017,09,SVSP (SALINAS VALLEY SP),3552,0,3552,2452,144.9,3409,TPOP1Ad1709.pdf
2017,09,SQ (SAN QUENTIN SP),4060,0,4060,3082,131.7,4038,TPOP1Ad1709.pdf
2017,09,"SOL (CA SP, SOLANO)",3700,0,3700,2610,141.8,3882,TPOP1Ad1709.pdf
2017,09,SCC (SIERRA CONSERVATION CENTER),4470,0,4470,3936,113.6,4660,TPOP1Ad1709.pdf
2017,09,SATF (CA SUBSTANCE ABUSE TREAT FAC),5748,0,5748,3424,167.9,5111,TPOP1Ad1709.pdf
2017,09,"SAC (CA SP, SACRAMENTO)",2176,0,2176,1828,119.0,2457,TPOP1Ad1709.pdf
2017,09,RJD (RJ DONOVAN CORRECTIONAL FAC),3921,0,3921,2992,131.0,3942,TPOP1Ad1709.pdf
2017,09,PVSP (PLEASANT VALLEY SP),2924,0,2924,2308,126.7,3333,TPOP1Ad1709.pdf
2017,09,PBSP (PELICAN BAY SP),2304,0,2304,2380,96.8,3250,TPOP1Ad1709.pdf
2017,09,NKSP (NORTH KERN SP),4525,0,4525,2694,168.0,3911,TPOP1Ad1709.pdf
2017,09,MCSP (MULE CREEK SP),3700,0,3700,3284,112.7,4001,TPOP1Ad1709.pdf
2017,09,"LAC (CA SP, LOS ANGELES COUNTY)",3462,0,3462,2300,150.5,3300,TPOP1Ad1709.pdf
2017,09,KVSP (KERN VALLEY SP),3680,0,3680,2448,150.3,3458,TPOP1Ad1709.pdf
2017,09,ISP (IRONWOOD SP),3150,0,3150,2200,143.2,3200,TPOP1Ad1709.pdf
2017,09,HDSP (HIGH DESERT SP),3581,0,3581,2324,154.1,3361,TPOP1Ad1709.pdf
2017,09,FOL (FOLSOM SP) (MALE),2554,0,2554,2066,123.6,2895,TPOP1Ad1709.pdf
2017,09,DVI (DEUEL VOCATIONAL INSTITUTION),2433,0,2433,1681,144.7,2353,TPOP1Ad1709.pdf
2017,09,CVSP (CHUCKAWALLA VALLEY SP),2802,0,2802,1738,161.2,2478,TPOP1Ad1709.pdf
2017,09,CTF (CORRECTIONAL TRAINING FAC),4987,0,4987,3312,150.6,4887,TPOP1Ad1709.pdf
2017,09,"CRC (CAL REHAB CTR, MEN)",2662,0,2662,2491,106.9,3210,TPOP1Ad1709.pdf
2017,09,"COR (CA SP, CORCORAN)",3148,0,3148,3116,101.0,3496,TPOP1Ad1709.pdf
2017,09,CMF (CA MEDICAL FAC),2537,0,2537,2361,107.5,2789,TPOP1Ad1709.pdf
2017,09,CMC (CA MEN'S COLONY),4066,0,4066,3838,105.9,4401,TPOP1Ad1709.pdf
2017,09,CIM (CA INSTITUTION FOR MEN),3653,0,3653,2976,122.7,4186,TPOP1Ad1709.pdf
2017,09,CHCF (CA HEALTH CARE FAC - STOCKTON),2320,0,2320,2951,78.6,2951,TPOP1Ad1709.pdf
2017,09,CEN (CENTINELA SP),3479,0,3479,2308,150.7,3333,TPOP1Ad1709.pdf
2017,09,CCI (CA CORRECTIONAL INSTITUTION),3843,0,3843,2783,138.1,4120,TPOP1Ad1709.pdf
2017,09,CCC (CA CORRECTIONAL CENTER),4270,0,4270,3883,110.0,4667,TPOP1Ad1709.pdf
2017,09,CAL (CALIPATRIA SP),3738,0,3738,2308,162.0,3333,TPOP1Ad1709.pdf
2017,09,ASP (AVENAL SP),3878,0,3878,2920,132.8,4370,TPOP1Ad1709.pdf
2017,10,FOL (FOLSOM SP) (FEMALE),400,0,400,403,99.3,530,TPOP1Ad1710.pdf
2017,10,CIW (CA INSTITUTION FOR WOMEN),1839,0,1839,1398,131.5,1856,TPOP1Ad1710.pdf
2017,10,CCWF (CENTRAL CA WOMEN'S FAC),2973,0,2973,2004,148.4,2966,TPOP1Ad1710.pdf
2017,10,WSP (WASCO SP),5074,0,5074,2984,170.0,4351,TPOP1Ad1710.pdf
2017,10,VSP (VALLEY SP),3549,0,3549,1980,179.2,2954,TPOP1Ad1710.pdf
2017,10,SVSP (SALINAS VALLEY SP),3508,0,3508,2452,143.1,3409,TPOP1Ad1710.pdf
2017,10,SQ (SAN QUENTIN SP),4075,0,4075,3082,132.2,4038,TPOP1Ad1710.pdf
2017,10,"SOL (CA SP, SOLANO)",3716,0,3716,2610,142.4,3882,TPOP1Ad1710.pdf
2017,10,SCC (SIERRA CONSERVATION CENTER),4449,0,4449,3936,113.0,4660,TPOP1Ad1710.pdf
2017,10,SATF (CA SUBSTANCE ABUSE TREAT FAC),5773,0,5773,3424,168.6,5111,TPOP1Ad1710.pdf
2017,10,"SAC (CA SP, SACRAMENTO)",2148,0,2148,1828,117.5,2457,TPOP1Ad1710.pdf
2017,10,RJD (RJ DONOVAN CORRECTIONAL FAC),3948,0,3948,2992,132.0,3942,TPOP1Ad1710.pdf
2017,10,PVSP (PLEASANT VALLEY SP),2840,0,2840,2308,123.1,3333,TPOP1Ad1710.pdf
2017,10,PBSP (PELICAN BAY SP),2444,0,2444,2380,102.7,3250,TPOP1Ad1710.pdf
2017,10,NKSP (NORTH KERN SP),4555,0,4555,2694,169.1,3911,TPOP1Ad1710.pdf
2017,10,MCSP (MULE CREEK SP),3737,0,3737,3284,113.8,4001,TPOP1Ad1710.pdf
2017,10,"LAC (CA SP, LOS ANGELES COUNTY)",3429,0,3429,2300,149.1,3300,TPOP1Ad1710.pdf
2017,10,KVSP (KERN VALLEY SP),3692,0,3692,2448,150.8,3458,TPOP1Ad1710.pdf
2017,10,ISP (IRONWOOD SP),3018,0,3018,2200,137.2,3200,TPOP1Ad1710.pdf
2017,10,HDSP (HIGH DESERT SP),3490,0,3490,2324,150.2,3361,TPOP1Ad1710.pdf
2017,10,FOL (FOLSOM SP) (MALE),2462,0,2462,2066,119.2,2895,TPOP1Ad1710.pdf
2017,10,DVI (DEUEL VOCATIONAL INSTITUTION),2283,0,2283,1681,135.8,2353,TPOP1Ad1710.pdf
2017,10,CVSP (CHUCKAWALLA VALLEY SP),2814,0,2814,1738,161.9,2478,TPOP1Ad1710.pdf
2017,10,CTF (CORRECTIONAL TRAINING FAC),4990,0,4990,3312,150.7,4887,TPOP1Ad1710.pdf
2017,10,"CRC (CAL REHAB CTR, MEN)",2552,0,2552,2491,102.4,3210,TPOP1Ad1710.pdf
2017,10,"COR (CA SP, CORCORAN)",3109,0,3109,3116,99.8,3496,TPOP1Ad1710.pdf
2017,10,CMF (CA MEDICAL FAC),2592,0,2592,2361,109.8,2789,TPOP1Ad1710.pdf
2017,10,CMC (CA MEN'S COLONY),4133,0,4133,3838,107.7,4401,TPOP1Ad1710.pdf
2017,10,CIM (CA INSTITUTION FOR MEN),3589,0,3589,2976,120.6,4186,TPOP1Ad1710.pdf
2017,10,CHCF (CA HEALTH CARE FAC - STOCKTON),2317,0,2317,2951,78.5,2951,TPOP1Ad1710.pdf
2017,10,CEN (CENTINELA SP),3506,0,3506,2308,151.9,3333,TPOP1Ad1710.pdf
2017,10,CCI (CA CORRECTIONAL INSTITUTION),3788,0,3788,2783,136.1,4120,TPOP1Ad1710.pdf
2017,10,CCC (CA CORRECTIONAL CENTER),4336,0,4336,3883,111.7,4667,TPOP1Ad1710.pdf
2017,10,CAL (CALIPATRIA SP),3748,0,3748,2308,162.4,3333,TPOP1Ad1710.pdf
2017,10,ASP (AVENAL SP),3862,0,3862,2920,132.3,4370,TPOP1Ad1710.pdf
2017,11,FOL (FOLSOM SP) (FEMALE),420,0,420,403,104.2,530,TPOP1Ad1711.pdf
2017,11,CIW (CA INSTITUTION FOR WOMEN),1848,0,1848,1398,132.2,1856,TPOP1Ad1711.pdf
2017,11,CCWF (CENTRAL CA WOMEN'S FAC),2924,0,2924,2004,145.9,2966,TPOP1Ad1711.pdf
2017,11,WSP (WASCO SP),5000,0,5000,2984,167.6,4351,TPOP1Ad1711.pdf
2017,11,VSP (VALLEY SP),3582,0,3582,1980,180.9,2954,TPOP1Ad1711.pdf
2017,11,SVSP (SALINAS VALLEY SP),3568,0,3568,2452,145.5,3409,TPOP1Ad1711.pdf
2017,11,SQ (SAN QUENTIN SP),4035,0,4035,3082,130.9,3988,TPOP1Ad1711.pdf
2017,11,"SOL (CA SP, SOLANO)",3754,0,3754,2610,143.8,3882,TPOP1Ad1711.pdf
2017,11,SCC (SIERRA CONSERVATION CENTER),4381,0,4381,3936,111.3,4660,TPOP1Ad1711.pdf
2017,11,SATF (CA SUBSTANCE ABUSE TREAT FAC),5687,0,5687,3424,166.1,5111,TPOP1Ad1711.pdf
2017,11,"SAC (CA SP, SACRAMENTO)",2091,0,2091,1828,114.4,2449,TPOP1Ad1711.pdf
2017,11,RJD (RJ DONOVAN CORRECTIONAL FAC),3918,0,3918,2992,130.9,3942,TPOP1Ad1711.pdf
2017,11,PVSP (PLEASANT VALLEY SP),2826,0,2826,2308,122.4,3333,TPOP1Ad1711.pdf
2017,11,PBSP (PELICAN BAY SP),2519,0,2519,2380,105.8,3250,TPOP1Ad1711.pdf
2017,11,NKSP (NORTH KERN SP),4377,0,4377,2694,162.5,3911,TPOP1Ad1711.pdf
2017,11,MCSP (MULE CREEK SP),3885,0,3885,3284,118.3,4001,TPOP1Ad1711.pdf
2017,11,"LAC (CA SP, LOS ANGELES COUNTY)",3379,0,3379,2300,146.9,3300,TPOP1Ad1711.pdf
2017,11,KVSP (KERN VALLEY SP),3719,0,3719,2448,151.9,3458,TPOP1Ad1711.pdf
2017,11,ISP (IRONWOOD SP),2990,0,2990,2200,135.9,3200,TPOP1Ad1711.pdf
2017,11,HDSP (HIGH DESERT SP),3446,0,3446,2324,148.3,3361,TPOP1Ad1711.pdf
2017,11,FOL (FOLSOM SP) (MALE),2467,0,2467,2066,119.4,2895,TPOP1Ad1711.pdf
2017,11,DVI (DEUEL VOCATIONAL INSTITUTION),2184,0,2184,1681,129.9,2353,TPOP1Ad1711.pdf
2017,11,CVSP (CHUCKAWALLA VALLEY SP),2858,0,2858,1738,164.4,2478,TPOP1Ad1711.pdf
2017,11,CTF (CORRECTIONAL TRAINING FAC),5058,0,5058,3312,152.7,4887,TPOP1Ad1711.pdf
2017,11,"CRC (CAL REHAB CTR, MEN)",2621,0,2621,2491,105.2,3210,TPOP1Ad1711.pdf
2017,11,"COR (CA SP, CORCORAN)",3034,0,3034,3116,97.4,3499,TPOP1Ad1711.pdf
2017,11,CMF (CA MEDICAL FAC),2569,0,2569,2361,108.8,2789,TPOP1Ad1711.pdf
2017,11,CMC (CA MEN'S COLONY),4098,0,4098,3838,106.8,4401,TPOP1Ad1711.pdf
2017,11,CIM (CA INSTITUTION FOR MEN),3517,0,3517,2976,118.2,4186,TPOP1Ad1711.pdf
2017,11,CHCF (CA HEALTH CARE FAC - STOCKTON),2383,0,2383,2951,80.8,2951,TPOP1Ad1711.pdf
2017,11,CEN (CENTINELA SP),3480,0,3480,2308,150.8,3333,TPOP1Ad1711.pdf
2017,11,CCI (CA CORRECTIONAL INSTITUTION),3824,0,3824,2783,137.4,4120,TPOP1Ad1711.pdf
2017,11,CCC (CA CORRECTIONAL CENTER),4430,0,4430,3883,114.1,4787,TPOP1Ad1711.pdf
2017,11,CAL (CALIPATRIA SP),3732,0,3732,2308,161.7,3333,TPOP1Ad1711.pdf
2017,11,ASP (AVENAL SP),3882,0,3882,2920,132.9,4370,TPOP1Ad1711.pdf
2017,12,FOL (FOLSOM SP) (FEMALE),407,0,407,403,101.0,530,TPOP1Ad1712.pdf
2017,12,CIW (CA INSTITUTION FOR WOMEN),1848,0,1848,1398,132.2,1856,TPOP1Ad1712.pdf
2017,12,CCWF (CENTRAL CA WOMEN'S FAC),2942,0,2942,2004,146.8,2966,TPOP1Ad1712.pdf
2017,12,WSP (WASCO SP),4991,0,4991,2984,167.3,4351,TPOP1Ad1712.pdf
2017,12,VSP (VALLEY SP),3604,0,3604,1980,182.0,2954,TPOP1Ad1712.pdf
2017,12,SVSP (SALINAS VALLEY SP),3597,0,3597,2452,146.7,3409,TPOP1Ad1712.pdf
2017,12,SQ (SAN QUENTIN SP),3921,0,3921,3082,127.2,3988,TPOP1Ad1712.pdf
2017,12,"SOL (CA SP, SOLANO)",3716,0,3716,2610,142.4,3882,TPOP1Ad1712.pdf
2017,12,SCC (SIERRA CONSERVATION CENTER),4322,0,4322,3936,109.8,4660,TPOP1Ad1712.pdf
2017,12,SATF (CA SUBSTANCE ABUSE TREAT FAC),5667,0,5667,3424,165.5,5111,TPOP1Ad1712.pdf
2017,12,"SAC (CA SP, SACRAMENTO)",2069,0,2069,1828,113.2,2449,TPOP1Ad1712.pdf
2017,12,RJD (RJ DONOVAN CORRECTIONAL FAC),3887,0,3887,2992,129.9,3942,TPOP1Ad1712.pdf
2017,12,PVSP (PLEASANT VALLEY SP),2877,0,2877,2308,124.7,3333,TPOP1Ad1712.pdf
2017,12,PBSP (PELICAN BAY SP),2572,0,2572,2380,108.1,3250,TPOP1Ad1712.pdf
2017,12,NKSP (NORTH KERN SP),4365,0,4365,2694,162.0,3911,TPOP1Ad1712.pdf
2017,12,MCSP (MULE CREEK SP),4024,0,4024,3284,122.5,4001,TPOP1Ad1712.pdf
2017,12,"LAC (CA SP, LOS ANGELES COUNTY)",3383,0,3383,2300,147.1,3300,TPOP1Ad1712.pdf
2017,12,KVSP (KERN VALLEY SP),3677,0,3677,2448,150.2,3458,TPOP1Ad1712.pdf
2017,12,ISP (IRONWOOD SP),2960,0,2960,2200,134.5,3200,TPOP1Ad1712.pdf
2017,12,HDSP (HIGH DESERT SP),3422,0,3422,2324,147.2,3361,TPOP1Ad1712.pdf
2017,12,FOL (FOLSOM SP) (MALE),2450,0,2450,2066,118.6,2895,TPOP1Ad1712.pdf
2017,12,DVI (DEUEL VOCATIONAL INSTITUTION),2180,0,2180,1681,129.7,2353,TPOP1Ad1712.pdf
2017,12,CVSP (CHUCKAWALLA VALLEY SP),2864,0,2864,1738,164.8,2478,TPOP1Ad1712.pdf
2017,12,CTF (CORRECTIONAL TRAINING FAC),5090,0,5090,3312,153.7,4887,TPOP1Ad1712.pdf
2017,12,"CRC (CAL REHAB CTR, MEN)",2578,0,2578,2491,103.5,3210,TPOP1Ad1712.pdf
2017,12,"COR (CA SP, CORCORAN)",2965,0,2965,3116,95.2,4267,TPOP1Ad1712.pdf
2017,12,CMF (CA MEDICAL FAC),2553,0,2553,2361,108.1,2789,TPOP1Ad1712.pdf
2017,12,CMC (CA MEN'S COLONY),3989,0,3989,3838,103.9,4401,TPOP1Ad1712.pdf
2017,12,CIM (CA INSTITUTION FOR MEN),3553,0,3553,2976,119.4,4186,TPOP1Ad1712.pdf
2017,12,CHCF (CA HEALTH CARE FAC - STOCKTON),2436,0,2436,2951,82.5,2951,TPOP1Ad1712.pdf
2017,12,CEN (CENTINELA SP),3426,0,3426,2308,148.4,3333,TPOP1Ad1712.pdf
2017,12,CCI (CA CORRECTIONAL INSTITUTION),3495,0,3495,2783,125.6,4120,TPOP1Ad1712.pdf
2017,12,CCC (CA CORRECTIONAL CENTER),4381,0,4381,3883,112.8,4667,TPOP1Ad1712.pdf
2017,12,CAL (CALIPATRIA SP),3744,0,3744,2308,162.2,3333,TPOP1Ad1712.pdf
2017,12,ASP (AVENAL SP),4103,0,4103,2920,140.5,3644,TPOP1Ad1712.pdf
2018,01,FOL (FOLSOM SP) (FEMALE),378,0,378,403,93.8,530,TPOP1Ad1801.pdf
2018,01,CIW (CA INSTITUTION FOR WOMEN),1837,0,1837,1398,131.4,1856,TPOP1Ad1801.pdf
2018,01,CCWF (CENTRAL CA WOMEN'S FAC),2941,0,2941,2004,146.8,2966,TPOP1Ad1801.pdf
2018,01,WSP (WASCO SP),4971,0,4971,2984,166.6,4351,TPOP1Ad1801.pdf
2018,01,VSP (VALLEY SP),3565,0,3565,1980,180.1,2954,TPOP1Ad1801.pdf
2018,01,SVSP (SALINAS VALLEY SP),3547,0,3547,2452,144.7,3409,TPOP1Ad1801.pdf
2018,01,SQ (SAN QUENTIN SP),3837,0,3837,3082,124.5,3988,TPOP1Ad1801.pdf
2018,01,"SOL (CA SP, SOLANO)",3765,0,3765,2610,144.3,3882,TPOP1Ad1801.pdf
2018,01,SCC (SIERRA CONSERVATION CENTER),4275,0,4275,3936,108.6,4660,TPOP1Ad1801.pdf
2018,01,SATF (CA SUBSTANCE ABUSE TREAT FAC),5621,0,5621,3424,164.2,5111,TPOP1Ad1801.pdf
2018,01,"SAC (CA SP, SACRAMENTO)",2122,0,2122,1828,116.1,2449,TPOP1Ad1801.pdf
2018,01,RJD (RJ DONOVAN CORRECTIONAL FAC),3874,0,3874,2992,129.5,3942,TPOP1Ad1801.pdf
2018,01,PVSP (PLEASANT VALLEY SP),2867,0,2867,2308,124.2,3333,TPOP1Ad1801.pdf
2018,01,PBSP (PELICAN BAY SP),2617,0,2617,2380,110.0,3250,TPOP1Ad1801.pdf
2018,01,NKSP (NORTH KERN SP),4320,0,4320,2694,160.4,3911,TPOP1Ad1801.pdf
2018,01,MCSP (MULE CREEK SP),4082,0,4082,3284,124.3,4001,TPOP1Ad1801.pdf
2018,01,"LAC (CA SP, LOS ANGELES COUNTY)",3344,0,3344,2300,145.4,3300,TPOP1Ad1801.pdf
2018,01,KVSP (KERN VALLEY SP),3592,0,3592,2448,146.7,3458,TPOP1Ad1801.pdf
2018,01,ISP (IRONWOOD SP),2805,0,2805,2200,127.5,3200,TPOP1Ad1801.pdf
2018,01,HDSP (HIGH DESERT SP),3415,0,3415,2324,146.9,3361,TPOP1Ad1801.pdf
2018,01,FOL (FOLSOM SP) (MALE),2426,0,2426,2066,117.4,2895,TPOP1Ad1801.pdf
2018,01,DVI (DEUEL VOCATIONAL INSTITUTION),2166,0,2166,1681,128.9,2353,TPOP1Ad1801.pdf
2018,01,CVSP (CHUCKAWALLA VALLEY SP),2885,0,2885,1738,166.0,2478,TPOP1Ad1801.pdf
2018,01,CTF (CORRECTIONAL TRAINING FAC),5139,0,5139,3312,155.2,4887,TPOP1Ad1801.pdf
2018,01,"CRC (CAL REHAB CTR, MEN)",2547,0,2547,2491,102.2,3210,TPOP1Ad1801.pdf
2018,01,"COR (CA SP, CORCORAN)",3069,0,3069,3116,98.5,4267,TPOP1Ad1801.pdf
2018,01,CMF (CA MEDICAL FAC),2475,0,2475,2361,104.8,2789,TPOP1Ad1801.pdf
2018,01,CMC (CA MEN'S COLONY),3936,0,3936,3838,102.6,4401,TPOP1Ad1801.pdf
2018,01,CIM (CA INSTITUTION FOR MEN),3503,0,3503,2976,117.7,4186,TPOP1Ad1801.pdf
2018,01,CHCF (CA HEALTH CARE FAC - STOCKTON),2480,0,2480,2951,84.0,2951,TPOP1Ad1801.pdf
2018,01,CEN (CENTINELA SP),3346,0,3346,2308,145.0,3333,TPOP1Ad1801.pdf
2018,01,CCI (CA CORRECTIONAL INSTITUTION),3381,0,3381,2783,121.5,4120,TPOP1Ad1801.pdf
2018,01,CCC (CA CORRECTIONAL CENTER),4443,0,4443,3883,114.4,4667,TPOP1Ad1801.pdf
2018,01,CAL (CALIPATRIA SP),3699,0,3699,2308,160.3,3333,TPOP1Ad1801.pdf
2018,01,ASP (AVENAL SP),4157,0,4157,2920,142.4,4370,TPOP1Ad1801.pdf
2018,02,FOL (FOLSOM SP) (FEMALE),399,0,399,403,99.0,530,TPOP1Ad1802.pdf
2018,02,CIW (CA INSTITUTION FOR WOMEN),1819,0,1819,1398,130.1,1856,TPOP1Ad1802.pdf
2018,02,CCWF (CENTRAL CA WOMEN'S FAC),2927,0,2927,2004,146.1,2966,TPOP1Ad1802.pdf
2018,02,WSP (WASCO SP),4969,0,4969,2984,166.5,4351,TPOP1Ad1802.pdf
2018,02,VSP (VALLEY SP),3517,0,3517,1980,177.6,2954,TPOP1Ad1802.pdf
2018,02,SVSP (SALINAS VALLEY SP),3490,0,3490,2452,142.3,3409,TPOP1Ad1802.pdf
2018,02,SQ (SAN QUENTIN SP),3746,0,3746,3082,121.5,3988,TPOP1Ad1802.pdf
2018,02,"SOL (CA SP, SOLANO)",3766,0,3766,2610,144.3,3882,TPOP1Ad1802.pdf
2018,02,SCC (SIERRA CONSERVATION CENTER),4269,0,4269,3936,108.5,4660,TPOP1Ad1802.pdf
2018,02,SATF (CA SUBSTANCE ABUSE TREAT FAC),5743,0,5743,3424,167.7,5111,TPOP1Ad1802.pdf
2018,02,"SAC (CA SP, SACRAMENTO)",2163,0,2163,1828,118.3,2449,TPOP1Ad1802.pdf
2018,02,RJD (RJ DONOVAN CORRECTIONAL FAC),3885,0,3885,2992,129.8,3942,TPOP1Ad1802.pdf
2018,02,PVSP (PLEASANT VALLEY SP),2887,0,2887,2308,125.1,3333,TPOP1Ad1802.pdf
2018,02,PBSP (PELICAN BAY SP),2657,0,2657,2380,111.6,3250,TPOP1Ad1802.pdf
2018,02,NKSP (NORTH KERN SP),4261,0,4261,2694,158.2,3911,TPOP1Ad1802.pdf
2018,02,MCSP (MULE CREEK SP),4127,0,4127,3284,125.7,4001,TPOP1Ad1802.pdf
2018,02,"LAC (CA SP, LOS ANGELES COUNTY)",3273,0,3273,2300,142.3,3300,TPOP1Ad1802.pdf
2018,02,KVSP (KERN VALLEY SP),3439,0,3439,2448,140.5,3522,TPOP1Ad1802.pdf
2018,02,ISP (IRONWOOD SP),2822,0,2822,2200,128.3,3200,TPOP1Ad1802.pdf
2018,02,HDSP (HIGH DESERT SP),3477,0,3477,2324,149.6,3361,TPOP1Ad1802.pdf
2018,02,FOL (FOLSOM SP) (MALE),2396,0,2396,2066,116.0,2895,TPOP1Ad1802.pdf
2018,02,DVI (DEUEL VOCATIONAL INSTITUTION),2219,0,2219,1681,132.0,2353,TPOP1Ad1802.pdf
2018,02,CVSP (CHUCKAWALLA VALLEY SP),2902,0,2902,1738,167.0,2478,TPOP1Ad1802.pdf
2018,02,CTF (CORRECTIONAL TRAINING FAC),5235,0,5235,3312,158.1,4887,TPOP1Ad1802.pdf
2018,02,"CRC (CAL REHAB CTR, MEN)",2502,0,2502,2491,100.4,3210,TPOP1Ad1802.pdf
2018,02,"COR (CA SP, CORCORAN)",3112,0,3112,3116,99.9,4267,TPOP1Ad1802.pdf
2018,02,CMF (CA MEDICAL FAC),2400,0,2400,2361,101.7,2789,TPOP1Ad1802.pdf
2018,02,CMC (CA MEN'S COLONY),3894,0,3894,3838,101.5,4401,TPOP1Ad1802.pdf
2018,02,CIM (CA INSTITUTION FOR MEN),3547,0,3547,2976,119.2,4186,TPOP1Ad1802.pdf
2018,02,CHCF (CA HEALTH CARE FAC - STOCKTON),2562,0,2562,2951,86.8,2951,TPOP1Ad1802.pdf
2018,02,CEN (CENTINELA SP),3318,0,3318,2308,143.8,3333,TPOP1Ad1802.pdf
2018,02,CCI (CA CORRECTIONAL INSTITUTION),3350,0,3350,2783,120.4,4120,TPOP1Ad1802.pdf
2018,02,CCC (CA CORRECTIONAL CENTER),4468,0,4468,3883,115.1,4667,TPOP1Ad1802.pdf
2018,02,CAL (CALIPATRIA SP),3685,0,3685,2308,159.7,3333,TPOP1Ad1802.pdf
2018,02,ASP (AVENAL SP),4237,0,4237,2920,145.1,4370,TPOP1Ad1802.pdf
2018,03,FOL (FOLSOM SP) (FEMALE),415,0,415,403,103.0,530,TPOP1Ad1803.pdf
2018,03,CIW (CA INSTITUTION FOR WOMEN),1802,0,1802,1398,128.9,1856,TPOP1Ad1803.pdf
2018,03,CCWF (CENTRAL CA WOMEN'S FAC),2944,0,2944,2004,146.9,2966,TPOP1Ad1803.pdf
2018,03,WSP (WASCO SP),5090,0,5090,2984,170.6,4351,TPOP1Ad1803.pdf
2018,03,VSP (VALLEY SP),3500,0,3500,1980,176.8,2954,TPOP1Ad1803.pdf
2018,03,SVSP (SALINAS VALLEY SP),3439,0,3439,2452,140.3,3409,TPOP1Ad1803.pdf
2018,03,SQ (SAN QUENTIN SP),3619,0,3619,3082,117.4,3988,TPOP1Ad1803.pdf
2018,03,"SOL (CA SP, SOLANO)",3865,0,3865,2610,148.1,3882,TPOP1Ad1803.pdf
2018,03,SCC (SIERRA CONSERVATION CENTER),4289,0,4289,3936,109.0,4660,TPOP1Ad1803.pdf
2018,03,SATF (CA SUBSTANCE ABUSE TREAT FAC),5842,0,5842,3424,170.6,5111,TPOP1Ad1803.pdf
2018,03,"SAC (CA SP, SACRAMENTO)",2169,0,2169,1828,118.7,2449,TPOP1Ad1803.pdf
2018,03,RJD (RJ DONOVAN CORRECTIONAL FAC),3905,0,3905,2992,130.5,3942,TPOP1Ad1803.pdf
2018,03,PVSP (PLEASANT VALLEY SP),2877,0,2877,2308,124.7,3333,TPOP1Ad1803.pdf
2018,03,PBSP (PELICAN BAY SP),2682,0,2682,2380,112.7,3250,TPOP1Ad1803.pdf
2018,03,NKSP (NORTH KERN SP),4230,0,4230,2694,157.0,3911,TPOP1Ad1803.pdf
2018,03,MCSP (MULE CREEK SP),4185,0,4185,3284,127.4,4001,TPOP1Ad1803.pdf
2018,03,"LAC (CA SP, LOS ANGELES COUNTY)",3234,0,3234,2300,140.6,3300,TPOP1Ad1803.pdf
2018,03,KVSP (KERN VALLEY SP),3416,0,3416,2448,139.5,3522,TPOP1Ad1803.pdf
2018,03,ISP (IRONWOOD SP),2825,0,2825,2200,128.4,3200,TPOP1Ad1803.pdf
2018,03,HDSP (HIGH DESERT SP),3480,0,3480,2324,149.7,3361,TPOP1Ad1803.pdf
2018,03,FOL (FOLSOM SP) (MALE),2392,0,2392,2066,115.8,2895,TPOP1Ad1803.pdf
2018,03,DVI (DEUEL VOCATIONAL INSTITUTION),2244,0,2244,1681,133.5,2353,TPOP1Ad1803.pdf
2018,03,CVSP (CHUCKAWALLA VALLEY SP),3009,0,3009,1738,173.1,2478,TPOP1Ad1803.pdf
2018,03,CTF (CORRECTIONAL TRAINING FAC),5333,0,5333,3312,161.0,4887,TPOP1Ad1803.pdf
2018,03,"CRC (CAL REHAB CTR, MEN)",2502,0,2502,2491,100.4,3210,TPOP1Ad1803.pdf
2018,03,"COR (CA SP, CORCORAN)",3140,0,3140,3116,100.8,4267,TPOP1Ad1803.pdf
2018,03,CMF (CA MEDICAL FAC),2365,0,2365,2361,100.2,2789,TPOP1Ad1803.pdf
2018,03,CMC (CA MEN'S COLONY),3845,0,3845,3838,100.2,4401,TPOP1Ad1803.pdf
2018,03,CIM (CA INSTITUTION FOR MEN),3608,0,3608,2976,121.2,4186,TPOP1Ad1803.pdf
2018,03,CHCF (CA HEALTH CARE FAC - STOCKTON),2616,0,2616,2951,88.6,2951,TPOP1Ad1803.pdf
2018,03,CEN (CENTINELA SP),3377,0,3377,2308,146.3,3333,TPOP1Ad1803.pdf
2018,03,CCI (CA CORRECTIONAL INSTITUTION),3292,0,3292,2783,118.3,4120,TPOP1Ad1803.pdf
2018,03,CCC (CA CORRECTIONAL CENTER),4530,0,4530,3883,116.7,4667,TPOP1Ad1803.pdf
2018,03,CAL (CALIPATRIA SP),3659,0,3659,2308,158.5,3333,TPOP1Ad1803.pdf
2018,03,ASP (AVENAL SP),4281,0,4281,2920,146.6,4370,TPOP1Ad1803.pdf
2018,04,FOL (FOLSOM SP) (FEMALE),417,0,417,403,103.5,530,TPOP1Ad1804.pdf
2018,04,CIW (CA INSTITUTION FOR WOMEN),1849,0,1849,1398,132.3,1856,TPOP1Ad1804.pdf
2018,04,CCWF (CENTRAL CA WOMEN'S FAC),2876,0,2876,2004,143.5,2966,TPOP1Ad1804.pdf
