,year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity
7621,2014,7,"SAC (CA SP, SACRAMENTO)",2234,0,2234,1828,122.2,2312
7622,2014,7,RJD (RJ DONOVAN CORRECTIONAL FAC),3006,0,3006,2200,136.6,3280
7623,2014,7,PVSP (PLEASANT VALLEY SP),3080,0,3080,2308,133.4,3533
7624,2014,7,PBSP (PELICAN BAY SP),2821,0,2821,2380,118.5,3032
7625,2014,7,NKSP (NORTH KERN SP),4634,0,4634,2694,172.0,4529
7626,2014,7,MCSP (MULE CREEK SP),2946,0,2946,1700,173.3,2744
7627,2014,7,"LAC (CA SP, LOS ANGELES COUNTY)",3605,0,3605,2300,156.7,3625
7628,2014,7,KVSP (KERN VALLEY SP),3842,0,3842,2448,156.9,3910
7629,2014,7,ISP (IRONWOOD SP),2935,0,2935,2200,133.4,3175
7630,2014,7,HDSP (HIGH DESERT SP),3362,0,3362,2324,144.7,3461
7631,2014,7,FOL (FOLSOM SP) (MALE),2575,0,2575,2066,124.6,2895
7632,2014,7,DVI (DEUEL VOCATIONAL INSTITUTION),2567,0,2567,1681,152.7,2585
7633,2014,7,CVSP (CHUCKAWALLA VALLEY SP),2296,0,2296,1738,132.1,2478
7634,2014,7,CTF (CORRECTIONAL TRAINING FAC),5051,0,5051,3312,152.5,5231
7635,2014,7,"CRC (CAL REHAB CTR, MEN)",2785,0,2785,2491,111.8,3481
7636,2014,7,"COR (CA SP, CORCORAN)",4317,0,4317,3116,138.5,4445
7637,2014,7,CMF (CA MEDICAL FAC),2070,0,2070,2361,87.7,2522
7638,2014,7,CMC (CA MEN'S COLONY),4276,1,4277,3838,111.4,4659
7639,2014,7,CIM (CA INSTITUTION FOR MEN),4728,0,4728,2976,158.9,4728
7640,2014,7,CHCF (CA HEALTH CARE FAC - STOCKTON),1577,0,1577,2951,53.4,2951
7641,2014,7,CEN (CENTINELA SP),2777,0,2777,2308,120.3,3433
7642,2014,7,CCI (CA CORRECTIONAL INSTITUTION),4431,0,4431,2783,159.2,4412
7643,2014,7,CCC (CA CORRECTIONAL CENTER),4923,1,4924,3883,126.8,4872
7644,2014,7,CAL (CALIPATRIA SP),3851,0,3851,2308,166.9,3833
7645,2014,7,ASP (AVENAL SP),3647,0,3647,2920,124.9,4702
7646,2014,8,FOL (FOLSOM SP) (FEMALE),431,0,431,403,106.9,443
7647,2014,8,CIW (CA INSTITUTION FOR WOMEN),1921,0,1921,1398,137.4,2042
7648,2014,8,CCWF (CENTRAL CA WOMEN'S FAC),3645,0,3645,2004,181.9,3515
7649,2014,8,WSP (WASCO SP),5274,0,5274,2984,176.7,4997
7650,2014,8,VSP (VALLEY SP),3292,0,3292,1980,166.3,3390
7651,2014,8,SVSP (SALINAS VALLEY SP),3451,0,3451,2452,140.7,3699
7652,2014,8,SQ (SAN QUENTIN SP),3862,0,3862,3082,125.3,4006
7653,2014,8,"SOL (CA SP, SOLANO)",3943,1,3944,2610,151.1,3890
7654,2014,8,SCC (SIERRA CONSERVATION CENTER),4612,0,4612,3736,123.4,4674
7655,2014,8,SATF (CA SUBSTANCE ABUSE TREAT FAC),5373,0,5373,3424,156.9,5474
7656,2014,8,"SAC (CA SP, SACRAMENTO)",2213,0,2213,1828,121.1,2312
7657,2014,8,RJD (RJ DONOVAN CORRECTIONAL FAC),2996,0,2996,2200,136.2,3280
7658,2014,8,PVSP (PLEASANT VALLEY SP),3034,0,3034,2308,131.5,3533
7659,2014,8,PBSP (PELICAN BAY SP),2862,0,2862,2380,120.3,3032
7660,2014,8,NKSP (NORTH KERN SP),4614,0,4614,2694,171.3,4529
7661,2014,8,MCSP (MULE CREEK SP),2933,0,2933,1700,172.5,2744
7662,2014,8,"LAC (CA SP, LOS ANGELES COUNTY)",3587,0,3587,2300,156.0,3625
7663,2014,8,KVSP (KERN VALLEY SP),3808,0,3808,2448,155.6,3910
7664,2014,8,ISP (IRONWOOD SP),3074,0,3074,2200,139.7,3175
7665,2014,8,HDSP (HIGH DESERT SP),3431,0,3431,2324,147.6,3461
7666,2014,8,FOL (FOLSOM SP) (MALE),2582,0,2582,2066,125.0,2895
7667,2014,8,DVI (DEUEL VOCATIONAL INSTITUTION),2530,0,2530,1681,150.5,2585
7668,2014,8,CVSP (CHUCKAWALLA VALLEY SP),2224,0,2224,1738,128.0,2478
7669,2014,8,CTF (CORRECTIONAL TRAINING FAC),5015,0,5015,3312,151.4,5231
7670,2014,8,"CRC (CAL REHAB CTR, MEN)",2723,0,2723,2491,109.3,3481
7671,2014,8,"COR (CA SP, CORCORAN)",4302,0,4302,3116,138.1,4445
7672,2014,8,CMF (CA MEDICAL FAC),2066,0,2066,2361,87.5,2606
7673,2014,8,CMC (CA MEN'S COLONY),4207,1,4208,3838,109.6,4659
7674,2014,8,CIM (CA INSTITUTION FOR MEN),4634,0,4634,2976,155.7,4728
7675,2014,8,CHCF (CA HEALTH CARE FAC - STOCKTON),1749,0,1749,2951,59.3,2951
7676,2014,8,CEN (CENTINELA SP),2810,0,2810,2308,121.8,3433
7677,2014,8,CCI (CA CORRECTIONAL INSTITUTION),4468,0,4468,2783,160.5,4412
7678,2014,8,CCC (CA CORRECTIONAL CENTER),4882,1,4883,3883,125.8,4872
7679,2014,8,CAL (CALIPATRIA SP),3836,0,3836,2308,166.2,3833
7680,2014,8,ASP (AVENAL SP),3897,0,3897,2920,133.5,4702
7681,2014,9,FOL (FOLSOM SP) (FEMALE),440,0,440,403,109.2,483
7682,2014,9,CIW (CA INSTITUTION FOR WOMEN),1837,0,1837,1398,131.4,2042
7683,2014,9,CCWF (CENTRAL CA WOMEN'S FAC),3667,0,3667,2004,183.0,3515
7684,2014,9,WSP (WASCO SP),5296,0,5296,2984,177.5,4997
7685,2014,9,VSP (VALLEY SP),3257,0,3257,1980,164.5,3390
7686,2014,9,SVSP (SALINAS VALLEY SP),3483,0,3483,2452,142.0,3757
7687,2014,9,SQ (SAN QUENTIN SP),3901,0,3901,3082,126.6,4006
7688,2014,9,"SOL (CA SP, SOLANO)",3925,1,3926,2610,150.4,3890
7689,2014,9,SCC (SIERRA CONSERVATION CENTER),4524,0,4524,3736,121.1,4674
7690,2014,9,SATF (CA SUBSTANCE ABUSE TREAT FAC),5374,0,5374,3424,157.0,5474
7691,2014,9,"SAC (CA SP, SACRAMENTO)",2213,0,2213,1828,121.1,2312
7692,2014,9,RJD (RJ DONOVAN CORRECTIONAL FAC),3004,0,3004,2200,136.5,3280
7693,2014,9,PVSP (PLEASANT VALLEY SP),3068,0,3068,2308,132.9,3533
7694,2014,9,PBSP (PELICAN BAY SP),2826,0,2826,2380,118.7,3032
7695,2014,9,NKSP (NORTH KERN SP),4690,0,4690,2694,174.1,4529
7696,2014,9,MCSP (MULE CREEK SP),2924,0,2924,1700,172.0,2744
7697,2014,9,"LAC (CA SP, LOS ANGELES COUNTY)",3571,0,3571,2300,155.3,3625
7698,2014,9,KVSP (KERN VALLEY SP),3839,0,3839,2448,156.8,3910
7699,2014,9,ISP (IRONWOOD SP),3011,0,3011,2200,136.9,3175
7700,2014,9,HDSP (HIGH DESERT SP),3483,0,3483,2324,149.9,3461
7701,2014,9,FOL (FOLSOM SP) (MALE),2597,0,2597,2066,125.7,2895
7702,2014,9,DVI (DEUEL VOCATIONAL INSTITUTION),2563,0,2563,1681,152.5,2585
7703,2014,9,CVSP (CHUCKAWALLA VALLEY SP),2207,0,2207,1738,127.0,2478
7704,2014,9,CTF (CORRECTIONAL TRAINING FAC),4926,0,4926,3312,148.7,5231
7705,2014,9,"CRC (CAL REHAB CTR, MEN)",2653,0,2653,2491,106.5,3481
7706,2014,9,"COR (CA SP, CORCORAN)",4372,0,4372,3116,140.3,4445
7707,2014,9,CMF (CA MEDICAL FAC),2062,0,2062,2361,87.3,2606
7708,2014,9,CMC (CA MEN'S COLONY),4208,1,4209,3838,109.7,4659
7709,2014,9,CIM (CA INSTITUTION FOR MEN),4565,0,4565,2976,153.4,4728
7710,2014,9,CHCF (CA HEALTH CARE FAC - STOCKTON),1898,0,1898,2951,64.3,2951
7711,2014,9,CEN (CENTINELA SP),2819,0,2819,2308,122.1,3433
7712,2014,9,CCI (CA CORRECTIONAL INSTITUTION),4464,0,4464,2783,160.4,4412
7713,2014,9,CCC (CA CORRECTIONAL CENTER),4886,1,4887,3883,125.9,4872
7714,2014,9,CAL (CALIPATRIA SP),3883,0,3883,2308,168.2,3833
7715,2014,9,ASP (AVENAL SP),4193,0,4193,2920,143.6,4702
7716,2014,10,FOL (FOLSOM SP) (FEMALE),484,0,484,403,120.1,483
7717,2014,10,CIW (CA INSTITUTION FOR WOMEN),1800,0,1800,1398,128.8,2042
7718,2014,10,CCWF (CENTRAL CA WOMEN'S FAC),3659,0,3659,2004,182.6,3515
7719,2014,10,WSP (WASCO SP),5217,0,5217,2984,174.8,4997
7720,2014,10,VSP (VALLEY SP),3246,0,3246,1980,163.9,3390
7721,2014,10,SVSP (SALINAS VALLEY SP),3476,0,3476,2452,141.8,3757
7722,2014,10,SQ (SAN QUENTIN SP),3943,0,3943,3082,127.9,4006
7723,2014,10,"SOL (CA SP, SOLANO)",3979,1,3980,2610,152.5,3890
7724,2014,10,SCC (SIERRA CONSERVATION CENTER),4610,0,4610,3736,123.4,4674
7725,2014,10,SATF (CA SUBSTANCE ABUSE TREAT FAC),5398,0,5398,3424,157.7,5474
7726,2014,10,"SAC (CA SP, SACRAMENTO)",2173,0,2173,1828,118.9,2312
7727,2014,10,RJD (RJ DONOVAN CORRECTIONAL FAC),3094,0,3094,2200,140.6,3280
7728,2014,10,PVSP (PLEASANT VALLEY SP),3145,0,3145,2308,136.3,3533
7729,2014,10,PBSP (PELICAN BAY SP),2783,0,2783,2380,116.9,3032
7730,2014,10,NKSP (NORTH KERN SP),4506,0,4506,2694,167.3,4529
7731,2014,10,MCSP (MULE CREEK SP),2884,0,2884,1700,169.6,2807
7732,2014,10,"LAC (CA SP, LOS ANGELES COUNTY)",3533,0,3533,2300,153.6,3600
7733,2014,10,KVSP (KERN VALLEY SP),3828,0,3828,2448,156.4,3910
7734,2014,10,ISP (IRONWOOD SP),3043,0,3043,2200,138.3,3175
7735,2014,10,HDSP (HIGH DESERT SP),3520,0,3520,2324,151.5,3461
7736,2014,10,FOL (FOLSOM SP) (MALE),2603,0,2603,2066,126.0,2895
7737,2014,10,DVI (DEUEL VOCATIONAL INSTITUTION),2529,0,2529,1681,150.4,2586
7738,2014,10,CVSP (CHUCKAWALLA VALLEY SP),2334,0,2334,1738,134.3,2641
7739,2014,10,CTF (CORRECTIONAL TRAINING FAC),4936,0,4936,3312,149.0,5231
7740,2014,10,"CRC (CAL REHAB CTR, MEN)",2676,0,2676,2491,107.4,3487
7741,2014,10,"COR (CA SP, CORCORAN)",4368,0,4368,3116,140.2,4445
7742,2014,10,CMF (CA MEDICAL FAC),2125,0,2125,2361,90.0,2606
7743,2014,10,CMC (CA MEN'S COLONY),4299,1,4300,3838,112.0,4668
7744,2014,10,CIM (CA INSTITUTION FOR MEN),4439,0,4439,2976,149.2,4728
7745,2014,10,CHCF (CA HEALTH CARE FAC - STOCKTON),1916,0,1916,2951,64.9,2951
7746,2014,10,CEN (CENTINELA SP),2771,0,2771,2308,120.1,3433
7747,2014,10,CCI (CA CORRECTIONAL INSTITUTION),4384,0,4384,2783,157.5,4414
7748,2014,10,CCC (CA CORRECTIONAL CENTER),4794,1,4795,3883,123.5,4872
7749,2014,10,CAL (CALIPATRIA SP),3864,0,3864,2308,167.4,3833
7750,2014,10,ASP (AVENAL SP),4343,0,4343,2920,148.7,4702
7751,2014,11,FOL (FOLSOM SP) (FEMALE),486,0,486,403,120.6,483
7752,2014,11,CIW (CA INSTITUTION FOR WOMEN),1770,0,1770,1398,126.6,2042
7753,2014,11,CCWF (CENTRAL CA WOMEN'S FAC),3617,0,3617,2004,180.5,3515
7754,2014,11,WSP (WASCO SP),5062,0,5062,2984,169.6,4997
7755,2014,11,VSP (VALLEY SP),3223,0,3223,1980,162.8,3390
7756,2014,11,SVSP (SALINAS VALLEY SP),3545,0,3545,2452,144.6,3657
7757,2014,11,SQ (SAN QUENTIN SP),3873,0,3873,3082,125.7,4006
7758,2014,11,"SOL (CA SP, SOLANO)",3967,1,3968,2610,152.0,3890
7759,2014,11,SCC (SIERRA CONSERVATION CENTER),4629,0,4629,3736,123.9,4674
7760,2014,11,SATF (CA SUBSTANCE ABUSE TREAT FAC),5390,0,5390,3424,157.4,5474
7761,2014,11,"SAC (CA SP, SACRAMENTO)",2225,0,2225,1828,121.7,2312
7762,2014,11,RJD (RJ DONOVAN CORRECTIONAL FAC),3128,0,3128,2200,142.2,3280
7763,2014,11,PVSP (PLEASANT VALLEY SP),3258,0,3258,2308,141.2,3533
7764,2014,11,PBSP (PELICAN BAY SP),2759,0,2759,2380,115.9,3032
7765,2014,11,NKSP (NORTH KERN SP),4304,0,4304,2694,159.8,4529
7766,2014,11,MCSP (MULE CREEK SP),2861,0,2861,1700,168.3,2807
7767,2014,11,"LAC (CA SP, LOS ANGELES COUNTY)",3540,0,3540,2300,153.9,3600
7768,2014,11,KVSP (KERN VALLEY SP),3791,0,3791,2448,154.9,3910
7769,2014,11,ISP (IRONWOOD SP),3041,0,3041,2200,138.2,3175
7770,2014,11,HDSP (HIGH DESERT SP),3543,0,3543,2324,152.5,3461
7771,2014,11,FOL (FOLSOM SP) (MALE),2544,0,2544,2066,123.1,2895
7772,2014,11,DVI (DEUEL VOCATIONAL INSTITUTION),2676,0,2676,1681,159.2,2586
7773,2014,11,CVSP (CHUCKAWALLA VALLEY SP),2285,0,2285,1738,131.5,2641
7774,2014,11,CTF (CORRECTIONAL TRAINING FAC),4827,0,4827,3312,145.7,5231
7775,2014,11,"CRC (CAL REHAB CTR, MEN)",2661,0,2661,2491,106.8,3487
7776,2014,11,"COR (CA SP, CORCORAN)",4271,0,4271,3116,137.1,4445
7777,2014,11,CMF (CA MEDICAL FAC),2121,0,2121,2361,89.8,2756
7778,2014,11,CMC (CA MEN'S COLONY),4281,1,4282,3838,111.6,4668
7779,2014,11,CIM (CA INSTITUTION FOR MEN),4525,0,4525,2976,152.0,4728
7780,2014,11,CHCF (CA HEALTH CARE FAC - STOCKTON),1962,0,1962,2951,66.5,2951
7781,2014,11,CEN (CENTINELA SP),2960,0,2960,2308,128.2,3433
7782,2014,11,CCI (CA CORRECTIONAL INSTITUTION),4374,0,4374,2783,157.2,4414
7783,2014,11,CCC (CA CORRECTIONAL CENTER),4770,1,4771,3883,122.9,4872
7784,2014,11,CAL (CALIPATRIA SP),3850,0,3850,2308,166.8,3833
7785,2014,11,ASP (AVENAL SP),4291,0,4291,2920,147.0,4702
7786,2014,12,FOL (FOLSOM SP) (FEMALE),508,0,508,403,126.1,483
7787,2014,12,CIW (CA INSTITUTION FOR WOMEN),1872,0,1872,1398,133.9,2042
7788,2014,12,CCWF (CENTRAL CA WOMEN'S FAC),3437,0,3437,2004,171.5,3515
7789,2014,12,WSP (WASCO SP),4790,0,4790,2984,160.5,4997
7790,2014,12,VSP (VALLEY SP),3173,0,3173,1980,160.3,3390
7791,2014,12,SVSP (SALINAS VALLEY SP),3586,0,3586,2452,146.2,3657
7792,2014,12,SQ (SAN QUENTIN SP),3986,0,3986,3082,129.3,4006
7793,2014,12,"SOL (CA SP, SOLANO)",3924,0,3924,2610,150.3,3890
7794,2014,12,SCC (SIERRA CONSERVATION CENTER),4549,0,4549,3736,121.8,4784
7795,2014,12,SATF (CA SUBSTANCE ABUSE TREAT FAC),5406,0,5406,3424,157.9,5474
7796,2014,12,"SAC (CA SP, SACRAMENTO)",2191,0,2191,1828,119.9,2312
7797,2014,12,RJD (RJ DONOVAN CORRECTIONAL FAC),3108,0,3108,2200,141.3,3305
7798,2014,12,PVSP (PLEASANT VALLEY SP),3291,0,3291,2308,142.6,3533
7799,2014,12,PBSP (PELICAN BAY SP),2680,0,2680,2380,112.6,3032
7800,2014,12,NKSP (NORTH KERN SP),4257,0,4257,2694,158.0,4529
7801,2014,12,MCSP (MULE CREEK SP),2840,0,2840,1700,167.1,2807
7802,2014,12,"LAC (CA SP, LOS ANGELES COUNTY)",3510,0,3510,2300,152.6,3600
7803,2014,12,KVSP (KERN VALLEY SP),3798,0,3798,2448,155.1,3910
7804,2014,12,ISP (IRONWOOD SP),3035,0,3035,2200,138.0,3175
7805,2014,12,HDSP (HIGH DESERT SP),3562,0,3562,2324,153.3,3461
7806,2014,12,FOL (FOLSOM SP) (MALE),2557,0,2557,2066,123.8,2895
7807,2014,12,DVI (DEUEL VOCATIONAL INSTITUTION),2455,0,2455,1681,146.0,2586
7808,2014,12,CVSP (CHUCKAWALLA VALLEY SP),2275,0,2275,1738,130.9,2641
7809,2014,12,CTF (CORRECTIONAL TRAINING FAC),4740,0,4740,3312,143.1,5231
7810,2014,12,"CRC (CAL REHAB CTR, MEN)",2564,0,2564,2491,102.9,3487
7811,2014,12,"COR (CA SP, CORCORAN)",4186,0,4186,3116,134.3,4445
7812,2014,12,CMF (CA MEDICAL FAC),2136,0,2136,2361,90.5,2756
7813,2014,12,CMC (CA MEN'S COLONY),4186,1,4187,3838,109.1,4668
7814,2014,12,CIM (CA INSTITUTION FOR MEN),4440,0,4440,2976,149.2,4728
7815,2014,12,CHCF (CA HEALTH CARE FAC - STOCKTON),1976,0,1976,2951,67.0,2951
7816,2014,12,CEN (CENTINELA SP),3099,0,3099,2308,134.3,3433
7817,2014,12,CCI (CA CORRECTIONAL INSTITUTION),4321,0,4321,2783,155.3,4414
7818,2014,12,CCC (CA CORRECTIONAL CENTER),4651,1,4652,3883,119.8,4872
7819,2014,12,CAL (CALIPATRIA SP),3815,0,3815,2308,165.3,3883
7820,2014,12,ASP (AVENAL SP),4165,0,4165,2920,142.6,4702
7821,2015,1,FOL (FOLSOM SP) (FEMALE),496,0,496,403,123.1,483
7822,2015,1,CIW (CA INSTITUTION FOR WOMEN),1836,0,1836,1398,131.3,2042
7823,2015,1,CCWF (CENTRAL CA WOMEN'S FAC),3348,0,3348,2004,167.1,3515
7824,2015,1,WSP (WASCO SP),4859,0,4859,2984,162.8,4997
7825,2015,1,VSP (VALLEY SP),3112,0,3112,1980,157.2,3390
7826,2015,1,SVSP (SALINAS VALLEY SP),3592,0,3592,2452,146.5,3657
7827,2015,1,SQ (SAN QUENTIN SP),4096,0,4096,3082,132.9,4006
7828,2015,1,"SOL (CA SP, SOLANO)",3889,0,3889,2610,149.0,3890
7829,2015,1,SCC (SIERRA CONSERVATION CENTER),4372,0,4372,3736,117.0,4784
7830,2015,1,SATF (CA SUBSTANCE ABUSE TREAT FAC),5370,0,5370,3424,156.8,5474
7831,2015,1,"SAC (CA SP, SACRAMENTO)",2177,0,2177,1828,119.1,2312
7832,2015,1,RJD (RJ DONOVAN CORRECTIONAL FAC),3063,0,3063,2200,139.2,3305
7833,2015,1,PVSP (PLEASANT VALLEY SP),3232,0,3232,2308,140.0,3533
7834,2015,1,PBSP (PELICAN BAY SP),2631,0,2631,2380,110.5,3032
7835,2015,1,NKSP (NORTH KERN SP),4121,0,4121,2694,153.0,4529
7836,2015,1,MCSP (MULE CREEK SP),2838,0,2838,1700,166.9,2807
7837,2015,1,"LAC (CA SP, LOS ANGELES COUNTY)",3512,0,3512,2300,152.7,3600
7838,2015,1,KVSP (KERN VALLEY SP),3774,0,3774,2448,154.2,3910
7839,2015,1,ISP (IRONWOOD SP),3095,0,3095,2200,140.7,3175
7840,2015,1,HDSP (HIGH DESERT SP),3494,0,3494,2324,150.3,3461
7841,2015,1,FOL (FOLSOM SP) (MALE),2499,0,2499,2066,121.0,2895
7842,2015,1,DVI (DEUEL VOCATIONAL INSTITUTION),2372,0,2372,1681,141.1,2586
7843,2015,1,CVSP (CHUCKAWALLA VALLEY SP),2222,0,2222,1738,127.8,2641
7844,2015,1,CTF (CORRECTIONAL TRAINING FAC),4592,0,4592,3312,138.6,5231
7845,2015,1,"CRC (CAL REHAB CTR, MEN)",2473,0,2473,2491,99.3,3487
7846,2015,1,"COR (CA SP, CORCORAN)",4077,0,4077,3116,130.8,4445
7847,2015,1,CMF (CA MEDICAL FAC),2129,0,2129,2361,90.2,2756
7848,2015,1,CMC (CA MEN'S COLONY),4036,1,4037,3838,105.2,4668
7849,2015,1,CIM (CA INSTITUTION FOR MEN),4278,0,4278,2976,143.8,4728
7850,2015,1,CHCF (CA HEALTH CARE FAC - STOCKTON),1951,0,1951,2951,66.1,2951
7851,2015,1,CEN (CENTINELA SP),3215,0,3215,2308,139.3,3433
7852,2015,1,CCI (CA CORRECTIONAL INSTITUTION),4189,0,4189,2783,150.5,4414
7853,2015,1,CCC (CA CORRECTIONAL CENTER),4461,1,4462,3883,114.9,4872
7854,2015,1,CAL (CALIPATRIA SP),3747,0,3747,2308,162.3,3883
7855,2015,1,ASP (AVENAL SP),4064,0,4064,2920,139.2,4702
7856,2015,2,FOL (FOLSOM SP) (FEMALE),502,0,502,403,124.6,483
7857,2015,2,CIW (CA INSTITUTION FOR WOMEN),1811,0,1811,1398,129.5,2042
7858,2015,2,CCWF (CENTRAL CA WOMEN'S FAC),3292,0,3292,2004,164.3,3515
7859,2015,2,WSP (WASCO SP),4966,0,4966,2984,166.4,4997
7860,2015,2,VSP (VALLEY SP),3026,0,3026,1980,152.8,3390
7861,2015,2,SVSP (SALINAS VALLEY SP),3583,0,3583,2452,146.1,3657
7862,2015,2,SQ (SAN QUENTIN SP),3954,0,3954,3082,128.3,4006
7863,2015,2,"SOL (CA SP, SOLANO)",3877,0,3877,2610,148.5,3890
7864,2015,2,SCC (SIERRA CONSERVATION CENTER),4369,0,4369,3736,116.9,4784
7865,2015,2,SATF (CA SUBSTANCE ABUSE TREAT FAC),5401,0,5401,3424,157.7,5474
7866,2015,2,"SAC (CA SP, SACRAMENTO)",2181,0,2181,1828,119.3,2312
7867,2015,2,RJD (RJ DONOVAN CORRECTIONAL FAC),3017,0,3017,2200,137.1,3305
7868,2015,2,PVSP (PLEASANT VALLEY SP),3216,0,3216,2308,139.3,3533
7869,2015,2,PBSP (PELICAN BAY SP),2630,0,2630,2380,110.5,3032
7870,2015,2,NKSP (NORTH KERN SP),4031,0,4031,2694,149.6,4529
7871,2015,2,MCSP (MULE CREEK SP),2843,0,2843,1700,167.2,2807
7872,2015,2,"LAC (CA SP, LOS ANGELES COUNTY)",3481,0,3481,2300,151.3,3600
7873,2015,2,KVSP (KERN VALLEY SP),3707,0,3707,2448,151.4,3910
7874,2015,2,ISP (IRONWOOD SP),3179,0,3179,2200,144.5,3175
7875,2015,2,HDSP (HIGH DESERT SP),3478,0,3478,2324,149.7,3461
7876,2015,2,FOL (FOLSOM SP) (MALE),2447,0,2447,2066,118.4,2895
7877,2015,2,DVI (DEUEL VOCATIONAL INSTITUTION),2400,0,2400,1681,142.8,2586
7878,2015,2,CVSP (CHUCKAWALLA VALLEY SP),2132,0,2132,1738,122.7,2641
7879,2015,2,CTF (CORRECTIONAL TRAINING FAC),4628,0,4628,3312,139.7,5231
7880,2015,2,"CRC (CAL REHAB CTR, MEN)",2483,0,2483,2491,99.7,3487
7881,2015,2,"COR (CA SP, CORCORAN)",4000,0,4000,3116,128.4,4445
7882,2015,2,CMF (CA MEDICAL FAC),2114,0,2114,2361,89.5,2756
7883,2015,2,CMC (CA MEN'S COLONY),3949,1,3950,3838,102.9,4668
7884,2015,2,CIM (CA INSTITUTION FOR MEN),4150,0,4150,2976,139.4,4728
7885,2015,2,CHCF (CA HEALTH CARE FAC - STOCKTON),1943,0,1943,2951,65.8,2951
7886,2015,2,CEN (CENTINELA SP),3255,0,3255,2308,141.0,3433
7887,2015,2,CCI (CA CORRECTIONAL INSTITUTION),4250,0,4250,2783,152.7,4414
7888,2015,2,CCC (CA CORRECTIONAL CENTER),4343,1,4344,3883,111.9,4872
7889,2015,2,CAL (CALIPATRIA SP),3726,0,3726,2308,161.4,3883
7890,2015,2,ASP (AVENAL SP),3992,0,3992,2920,136.7,4702
7891,2015,3,FOL (FOLSOM SP) (FEMALE),504,0,504,403,125.1,483
7892,2015,3,CIW (CA INSTITUTION FOR WOMEN),1771,0,1771,1398,126.7,2042
7893,2015,3,CCWF (CENTRAL CA WOMEN'S FAC),3244,0,3244,2004,161.9,3515
7894,2015,3,WSP (WASCO SP),4958,0,4958,2984,166.2,4997
7895,2015,3,VSP (VALLEY SP),3023,0,3023,1980,152.7,3390
7896,2015,3,SVSP (SALINAS VALLEY SP),3574,0,3574,2452,145.8,3657
7897,2015,3,SQ (SAN QUENTIN SP),3897,0,3897,3082,126.4,4006
7898,2015,3,"SOL (CA SP, SOLANO)",3810,0,3810,2610,146.0,3890
7899,2015,3,SCC (SIERRA CONSERVATION CENTER),4303,0,4303,3736,115.2,4774
7900,2015,3,SATF (CA SUBSTANCE ABUSE TREAT FAC),5416,0,5416,3424,158.2,5474
7901,2015,3,"SAC (CA SP, SACRAMENTO)",2228,0,2228,1828,121.9,2312
7902,2015,3,RJD (RJ DONOVAN CORRECTIONAL FAC),3015,0,3015,2200,137.0,3305
7903,2015,3,PVSP (PLEASANT VALLEY SP),3157,0,3157,2308,136.8,3533
7904,2015,3,PBSP (PELICAN BAY SP),2626,0,2626,2380,110.3,3032
7905,2015,3,NKSP (NORTH KERN SP),4214,0,4214,2694,156.4,4529
7906,2015,3,MCSP (MULE CREEK SP),2835,0,2835,1700,166.8,2807
7907,2015,3,"LAC (CA SP, LOS ANGELES COUNTY)",3486,0,3486,2300,151.6,3600
7908,2015,3,KVSP (KERN VALLEY SP),3732,0,3732,2448,152.5,3910
7909,2015,3,ISP (IRONWOOD SP),3142,0,3142,2200,142.8,3175
7910,2015,3,HDSP (HIGH DESERT SP),3391,0,3391,2324,145.9,3461
7911,2015,3,FOL (FOLSOM SP) (MALE),2414,0,2414,2066,116.8,2895
7912,2015,3,DVI (DEUEL VOCATIONAL INSTITUTION),2354,0,2354,1681,140.0,2586
7913,2015,3,CVSP (CHUCKAWALLA VALLEY SP),2223,0,2223,1738,127.9,2641
7914,2015,3,CTF (CORRECTIONAL TRAINING FAC),4661,0,4661,3312,140.7,5231
7915,2015,3,"CRC (CAL REHAB CTR, MEN)",2455,0,2455,2491,98.6,3487
7916,2015,3,"COR (CA SP, CORCORAN)",4093,0,4093,3116,131.4,4445
7917,2015,3,CMF (CA MEDICAL FAC),2123,0,2123,2361,89.9,2756
7918,2015,3,CMC (CA MEN'S COLONY),3884,1,3885,3838,101.2,4668
7919,2015,3,CIM (CA INSTITUTION FOR MEN),4049,0,4049,2976,136.1,4728
7920,2015,3,CHCF (CA HEALTH CARE FAC - STOCKTON),1945,0,1945,2951,65.9,2951
7921,2015,3,CEN (CENTINELA SP),3321,0,3321,2308,143.9,3433
7922,2015,3,CCI (CA CORRECTIONAL INSTITUTION),4086,0,4086,2783,146.8,4414
7923,2015,3,CCC (CA CORRECTIONAL CENTER),4240,1,4241,3883,109.2,4872
7924,2015,3,CAL (CALIPATRIA SP),3668,0,3668,2308,158.9,3883
7925,2015,3,ASP (AVENAL SP),3853,0,3853,2920,132.0,4702
7926,2015,4,FOL (FOLSOM SP) (FEMALE),512,0,512,403,127.0,483
7927,2015,4,CIW (CA INSTITUTION FOR WOMEN),1811,0,1811,1398,129.5,2042
7928,2015,4,CCWF (CENTRAL CA WOMEN'S FAC),3172,0,3172,2004,158.3,3513
7929,2015,4,WSP (WASCO SP),4934,0,4934,2984,165.3,4997
7930,2015,4,VSP (VALLEY SP),3158,0,3158,1980,159.5,3390
7931,2015,4,SVSP (SALINAS VALLEY SP),3670,0,3670,2452,149.7,3657
7932,2015,4,SQ (SAN QUENTIN SP),3898,0,3898,3082,126.5,4006
